"time"	"date"	"block"	"treatment"	"datapoint"	"Focal"	"Cover"	"ACHMIL"	"ANTODO"	"ARRELA"	"BROERE"	"CENJAC"	"CONARV"	"CREPIS"	"DACGLO"	"DAUCAR"	"ELYREP"	"ERYNGE"	"FESARU"	"FESRUB"	"GALVER"	"GERDIS"	"GERROT"	"LEUVUL"	"LOLPER"	"LOTCOR"	"MEDARA"	"ONOREP"	"PICECH"	"PICHIE"	"PLALAN"	"POAANG"	"POAPRA"	"POATRI"	"RANACR"	"RUMACE"	"SALPRA"	"SONCHU"	"TAROFF"	"TRIFLA"	"TRIPRA"	"VERBOF"	"VERPER"	"legumes"	"grasses"	"other"	"Cb"	"Cd"	"Ci"	"Ee"	"Pg"	"Pp"
1	"Jun12"	2	"Cd"	2	"GALVER"	20	5	0	35	110	0	10	0	35	0	0	0	0	0	50	0	0	0	0	20	0	0	0	0	20	10	0	0	0	0	10	0	15	0	25	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	3	"ARRELA"	5	0	0	15	80	0	0	0	30	10	0	0	0	0	55	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	15	0	20	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	3	"BROERE"	30	0	0	20	50	0	0	0	30	10	0	0	0	0	55	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	15	0	20	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	3	"DACGLO"	15	0	0	20	80	0	0	0	15	10	0	0	0	0	55	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	15	0	20	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	3	"GALVER"	10	0	0	20	80	0	0	0	30	10	0	0	0	0	45	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	15	0	20	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	3	"TAROFF"	15	0	0	20	80	0	0	0	30	10	0	0	0	0	55	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	20	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	3	"TRIPRA"	10	0	0	20	80	0	0	0	30	10	0	0	0	0	55	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	15	0	10	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	3	"VERBOF"	30	0	0	20	80	0	0	0	30	10	0	0	0	0	55	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	15	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	4	"ARRELA"	15	0	0	25	60	0	10	0	40	10	0	0	0	0	70	0	0	0	0	10	0	0	0	0	40	25	0	0	0	0	10	0	15	0	40	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	4	"DACGLO"	15	0	0	40	60	0	10	0	25	10	0	0	0	0	70	0	0	0	0	10	0	0	0	0	40	25	0	0	0	0	10	0	15	0	40	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	4	"DAUCAR"	10	0	0	40	60	0	10	0	40	0	0	0	0	0	70	0	0	0	0	10	0	0	0	0	40	25	0	0	0	0	10	0	15	0	40	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	4	"GALVER"	25	0	0	40	60	0	10	0	40	10	0	0	0	0	45	0	0	0	0	10	0	0	0	0	40	25	0	0	0	0	10	0	15	0	40	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	4	"PLALAN"	10	0	0	40	60	0	10	0	40	10	0	0	0	0	70	0	0	0	0	10	0	0	0	0	30	25	0	0	0	0	10	0	15	0	40	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	4	"POAANG"	10	0	0	40	60	0	10	0	40	10	0	0	0	0	70	0	0	0	0	10	0	0	0	0	40	15	0	0	0	0	10	0	15	0	40	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	4	"TRIPRA"	10	0	0	40	60	0	10	0	40	10	0	0	0	0	70	0	0	0	0	10	0	0	0	0	40	25	0	0	0	0	10	0	15	0	30	30	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	5	"BROERE"	30	0	0	30	50	0	10	0	50	10	0	40	0	0	95	0	0	0	0	35	0	0	0	25	50	40	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	5	"DACGLO"	10	0	0	30	80	0	10	0	40	10	0	40	0	0	95	0	0	0	0	35	0	0	0	25	50	40	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	5	"GALVER"	10	0	0	30	80	0	10	0	50	10	0	40	0	0	85	0	0	0	0	35	0	0	0	25	50	40	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	5	"LOTCOR"	10	0	0	30	80	0	10	0	50	10	0	40	0	0	95	0	0	0	0	25	0	0	0	25	50	40	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	5	"POAANG"	10	0	0	30	80	0	10	0	50	10	0	40	0	0	95	0	0	0	0	35	0	0	0	25	50	30	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	5	"TRIPRA"	10	0	0	30	80	0	10	0	50	10	0	40	0	0	95	0	0	0	0	35	0	0	0	25	50	40	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	6	"ARRELA"	15	5	0	45	30	0	30	0	35	0	0	20	0	0	90	0	0	0	0	55	0	0	0	0	60	20	0	0	0	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	6	"CONARV"	10	5	0	60	30	0	20	0	35	0	0	20	0	0	90	0	0	0	0	55	0	0	0	0	60	20	0	0	0	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	6	"DACGLO"	15	5	0	60	30	0	30	0	20	0	0	20	0	0	90	0	0	0	0	55	0	0	0	0	60	20	0	0	0	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	6	"ERYNGE"	20	5	0	60	30	0	30	0	35	0	0	0	0	0	90	0	0	0	0	55	0	0	0	0	60	20	0	0	0	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	6	"GALVER"	30	5	0	60	30	0	30	0	35	0	0	20	0	0	60	0	0	0	0	55	0	0	0	0	60	20	0	0	0	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	6	"LOTCOR"	15	5	0	60	30	0	30	0	35	0	0	20	0	0	90	0	0	0	0	40	0	0	0	0	60	20	0	0	0	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	6	"PLALAN"	20	5	0	60	30	0	30	0	35	0	0	20	0	0	90	0	0	0	0	55	0	0	0	0	40	20	0	0	0	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	6	"POAANG"	10	5	0	60	30	0	30	0	35	0	0	20	0	0	90	0	0	0	0	55	0	0	0	0	60	10	0	0	0	0	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	7	"ARRELA"	15	0	0	15	0	0	20	0	25	0	0	40	0	0	60	0	0	0	0	45	0	0	0	25	60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	7	"CONARV"	10	0	0	30	0	0	10	0	25	0	0	40	0	0	60	0	0	0	0	45	0	0	0	25	60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	7	"GALVER"	20	0	0	30	0	0	20	0	25	0	0	40	0	0	40	0	0	0	0	45	0	0	0	25	60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	7	"LOTCOR"	20	0	0	30	0	0	20	0	25	0	0	40	0	0	60	0	0	0	0	25	0	0	0	25	60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	7	"PLALAN"	20	0	0	30	0	0	20	0	25	0	0	40	0	0	60	0	0	0	0	45	0	0	0	25	40	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	8	"DACGLO"	10	0	0	35	30	0	20	0	10	0	0	20	0	0	65	0	0	0	0	40	0	0	0	25	70	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	8	"ERYNGE"	20	0	0	35	30	0	20	0	20	0	0	0	0	0	65	0	0	0	0	40	0	0	0	25	70	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	8	"GALVER"	10	0	0	35	30	0	20	0	20	0	0	20	0	0	55	0	0	0	0	40	0	0	0	25	70	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	8	"LOTCOR"	10	0	0	35	30	0	20	0	20	0	0	20	0	0	65	0	0	0	0	30	0	0	0	25	70	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	8	"PICHIE"	25	0	0	35	30	0	20	0	20	0	0	20	0	0	65	0	0	0	0	40	0	0	0	0	70	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	8	"PLALAN"	20	0	0	35	30	0	20	0	20	0	0	20	0	0	65	0	0	0	0	40	0	0	0	25	50	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	8	"POAANG"	10	0	0	35	30	0	20	0	20	0	0	20	0	0	65	0	0	0	0	40	0	0	0	25	70	15	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	9	"ARRELA"	20	0	0	15	0	0	10	0	25	10	0	20	0	0	60	0	0	0	0	10	0	0	0	25	60	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	9	"CONARV"	10	0	0	35	0	0	0	0	25	10	0	20	0	0	60	0	0	0	0	10	0	0	0	25	60	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	9	"GALVER"	25	0	0	35	0	0	10	0	25	10	0	20	0	0	35	0	0	0	0	10	0	0	0	25	60	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	9	"PLALAN"	30	0	0	35	0	0	10	0	25	10	0	20	0	0	60	0	0	0	0	10	0	0	0	25	30	25	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	9	"POAANG"	5	0	0	35	0	0	10	0	25	10	0	20	0	0	60	0	0	0	0	10	0	0	0	25	60	20	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	9	"SALPRA"	10	0	0	35	0	0	10	0	25	10	0	20	0	0	60	0	0	0	0	10	0	0	0	25	60	25	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd"	9	"TRIPRA"	10	0	0	35	0	0	10	0	25	10	0	20	0	0	60	0	0	0	0	10	0	0	0	25	60	25	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	1	"BROERE"	20	0	0	30	0	0	10	0	10	15	10	15	35	0	45	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	1	"CONARV"	5	0	0	30	20	0	5	0	10	15	10	15	35	0	45	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	1	"ELYREP"	10	0	0	30	20	0	10	0	10	15	0	15	35	0	45	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	1	"ERYNGE"	5	0	0	30	20	0	10	0	10	15	10	10	35	0	45	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	1	"GALVER"	10	0	0	30	20	0	10	0	10	15	10	15	35	0	35	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	1	"PLALAN"	15	0	0	30	20	0	10	0	10	15	10	15	35	0	45	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	1	"SALPRA"	10	0	0	30	20	0	10	0	10	15	10	15	35	0	45	0	0	0	0	0	0	0	0	0	15	0	0	10	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	2	"ARRELA"	10	0	0	20	40	10	30	0	35	25	10	35	20	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	2	"CONARV"	5	0	0	30	40	10	25	0	35	25	10	35	20	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	2	"DACGLO"	10	0	0	30	40	10	30	0	25	25	10	35	20	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	2	"DAUCAR"	15	0	0	30	40	10	30	0	35	10	10	35	20	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	2	"ERYNGE"	10	0	0	30	40	10	30	0	35	25	10	25	20	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	2	"FESARU"	20	0	0	30	40	10	30	0	35	25	10	35	0	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	2	"GALVER"	10	0	0	30	40	10	30	0	35	25	10	35	20	0	30	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	2	"TRIPRA"	20	0	0	30	40	10	30	0	35	25	10	35	20	0	40	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	3	"ARRELA"	10	0	0	10	30	10	15	0	35	55	0	20	30	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	3	"BROERE"	20	0	0	20	10	10	15	0	35	55	0	20	30	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	3	"CENJAC"	10	0	0	20	30	0	15	0	35	55	0	20	30	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	3	"CONARV"	10	0	0	20	30	10	5	0	35	55	0	20	30	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	3	"DACGLO"	25	0	0	20	30	10	15	0	10	55	0	20	30	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	3	"DAUCAR"	10	0	0	20	30	10	15	0	35	45	0	20	30	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	3	"PLALAN"	10	0	0	20	30	10	15	0	35	55	0	20	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	4	"BROERE"	10	0	0	20	55	10	30	0	35	50	0	50	10	0	45	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	4	"DAUCAR"	30	0	0	20	65	10	30	0	35	20	0	50	10	0	45	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	4	"ERYNGE"	10	0	0	20	65	10	30	0	35	50	0	40	10	0	45	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	4	"FESARU"	10	0	0	20	65	10	30	0	35	50	0	50	0	0	45	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	4	"TRIPRA"	25	0	0	20	65	10	30	0	35	50	0	50	10	0	45	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	5	"ARRELA"	10	0	0	30	40	0	15	5	10	45	0	40	45	0	75	0	0	0	0	0	0	0	0	0	40	0	10	20	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	5	"CONARV"	10	0	0	40	40	0	5	5	10	45	0	40	45	0	75	0	0	0	0	0	0	0	0	0	40	0	10	20	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	5	"ERYNGE"	20	0	0	40	40	0	15	5	10	45	0	20	45	0	75	0	0	0	0	0	0	0	0	0	40	0	10	20	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	5	"GALVER"	20	0	0	40	40	0	15	5	10	45	0	40	45	0	55	0	0	0	0	0	0	0	0	0	40	0	10	20	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	6	"ARRELA"	20	0	0	10	20	0	35	0	0	10	20	30	15	0	75	0	0	0	10	0	0	0	0	0	15	0	10	10	0	10	10	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	6	"FESARU"	15	0	0	30	20	0	35	0	0	10	20	30	0	0	75	0	0	0	10	0	0	0	0	0	15	0	10	10	0	10	10	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	6	"GALVER"	25	0	0	30	20	0	35	0	0	10	20	30	15	0	50	0	0	0	10	0	0	0	0	0	15	0	10	10	0	10	10	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	6	"POATRI"	10	0	0	30	20	0	35	0	0	10	20	30	15	0	75	0	0	0	10	0	0	0	0	0	15	0	10	0	0	10	10	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	6	"TRIPRA"	30	0	0	30	20	0	35	0	0	10	20	30	15	0	75	0	0	0	10	0	0	0	0	0	15	0	10	10	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	7	"CONARV"	20	0	0	20	30	0	0	5	0	10	10	5	15	0	65	0	0	0	10	0	0	0	0	0	40	0	20	20	0	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	7	"DAUCAR"	10	0	0	20	30	0	20	5	0	0	10	5	15	0	65	0	0	0	10	0	0	0	0	0	40	0	20	20	0	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	7	"ELYREP"	10	0	0	20	30	0	20	5	0	10	0	5	15	0	65	0	0	0	10	0	0	0	0	0	40	0	20	20	0	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	7	"ERYNGE"	5	0	0	20	30	0	20	5	0	10	10	0	15	0	65	0	0	0	10	0	0	0	0	0	40	0	20	20	0	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	7	"GALVER"	20	0	0	20	30	0	20	5	0	10	10	5	15	0	45	0	0	0	10	0	0	0	0	0	40	0	20	20	0	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	7	"LOLPER"	10	0	0	20	30	0	20	5	0	10	10	5	15	0	65	0	0	0	0	0	0	0	0	0	40	0	20	20	0	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	7	"POAPRA"	10	0	0	20	30	0	20	5	0	10	10	5	15	0	65	0	0	0	10	0	0	0	0	0	40	0	10	20	0	10	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	7	"RUMACE"	10	0	0	20	30	0	20	5	0	10	10	5	15	0	65	0	0	0	10	0	0	0	0	0	40	0	20	20	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	8	"BROERE"	30	0	0	10	35	0	40	5	10	20	10	45	0	0	85	0	0	0	10	0	0	0	0	0	50	0	20	10	0	10	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	8	"CREPIS"	5	0	0	10	65	0	40	0	10	20	10	45	0	0	85	0	0	0	10	0	0	0	0	0	50	0	20	10	0	10	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	8	"GALVER"	20	0	0	10	65	0	40	5	10	20	10	45	0	0	65	0	0	0	10	0	0	0	0	0	50	0	20	10	0	10	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	8	"PLALAN"	40	0	0	10	65	0	40	5	10	20	10	45	0	0	85	0	0	0	10	0	0	0	0	0	10	0	20	10	0	10	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	8	"POAPRA"	10	0	0	10	65	0	40	5	10	20	10	45	0	0	85	0	0	0	10	0	0	0	0	0	50	0	10	10	0	10	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	8	"POATRI"	10	0	0	10	65	0	40	5	10	20	10	45	0	0	85	0	0	0	10	0	0	0	0	0	50	0	20	0	0	10	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	8	"TRIPRA"	20	0	0	10	65	0	40	5	10	20	10	45	0	0	85	0	0	0	10	0	0	0	0	0	50	0	20	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	9	"BROERE"	35	0	0	0	40	0	10	5	10	40	0	30	10	0	45	0	0	0	0	0	0	0	0	0	50	0	10	10	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	9	"CONARV"	10	0	0	0	75	0	0	5	10	40	0	30	10	0	45	0	0	0	0	0	0	0	0	0	50	0	10	10	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	9	"DACGLO"	10	0	0	0	75	0	10	5	0	40	0	30	10	0	45	0	0	0	0	0	0	0	0	0	50	0	10	10	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	9	"DAUCAR"	10	0	0	0	75	0	10	5	10	30	0	30	10	0	45	0	0	0	0	0	0	0	0	0	50	0	10	10	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	9	"ERYNGE"	20	0	0	0	75	0	10	5	10	40	0	10	10	0	45	0	0	0	0	0	0	0	0	0	50	0	10	10	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	9	"GALVER"	25	0	0	0	75	0	10	5	10	40	0	30	10	0	20	0	0	0	0	0	0	0	0	0	50	0	10	10	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Cd.Pp.Ee"	9	"PLALAN"	10	0	0	0	75	0	10	5	10	40	0	30	10	0	45	0	0	0	0	0	0	0	0	0	40	0	10	10	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Ci"	1	"ARRELA"	10	5	0	0	20	0	25	0	50	0	0	0	0	0	45	0	0	0	10	0	5	0	0	0	50	15	0	0	0	10	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Ci"	1	"BROERE"	20	5	0	10	0	0	25	0	50	0	0	0	0	0	45	0	0	0	10	0	5	0	0	0	50	15	0	0	0	10	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Ci"	1	"DACGLO"	15	5	0	10	20	0	25	0	35	0	0	0	0	0	45	0	0	0	10	0	5	0	0	0	50	15	0	0	0	10	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0
1	"Jun12"	2	"Ci"	1	"GALVER"	20	5	0	10	20	0	25	0	50	0	0	0	0	0	25	0	0	0	10	0	5	0	0	0	50	15	0	0	0	10	0	10	0	0	5	0	0	0	0	0	0	0	0	0	0	0
